id,name,calories,carbs,fat,restaurant_id,category_id
545,Sourdough Soup Bowl,390,80,1,4,18
546,Spanish Omelette,470,5,35,4,17
547,Sticky Bun,560,66,30,4,17
548,Three Cheese Omelette,1100,6,85,4,17
549,Toffee Chocolate Chunk Cookie,460,59,23,4,4
550,Tomato Bacon Omelette,360,3,27,4,17
551,Tomato Fennel & Dill,290,18,23,4,14
552,Tuna Salad On French,630,57,33,4,12
553,Turkey Bacon Rustica,960,62,56,4,12
554,Turkey Club Panini,710,81,24,4,12
555,Turkey On Nine Grain,370,50,6,4,12
556,Vegetable Cream Cheese,180,7,15,4,17
557,Veggie On Nine Grain,500,52,25,4,12
558,Wheat Bagel,270,54,1,4,17
559,White Chocolate Macadamia Nut Cookie,470,52,26,4,4
560,White Pizza,460,46,22,4,19
561,Whole Grain Bagel,260,52,1,4,17
562,Wisconsin Cheese,290,24,15,4,14
563,1 Breast Dinner,940,65,54,5,5
564,1 Breast Dinner,940,65,54,5,5
565,12 piece & 6 biscuit box (serves 5-7),5300,327,324,5,5
566,12 piece Supremes box (serves 3-5),2230,228,92,5,5
567,2 Breast Dinner,1380,77,80,5,5
568,2 Breast Dinner,1380,77,80,5,5
569,2 piece Dinner (breast & wing),1095,75,67,5,5
570,2 piece Dinner (breast & wing),1095,75,67,5,5
571,2 piece Dinner (leg & thigh),1100,74,69,5,5
572,2 piece Dinner (leg & thigh),1100,74,69,5,5
573,2 Piece Supremes Kids’ Meal,680,69,34,5,15
574,2 Sausage Biscuits,840,66,54,5,17
575,20 piece & 10 biscuit box serves 9-11),8820,545,540,5,5
576,3 piece Dinner (leg & 2 thighs),1470,86,95,5,5
577,3 piece Dinner (leg & 2 thighs),1470,86,95,5,5
578,3 wing Dinner,1090,83,67,5,5
579,3 wing Dinner,1090,83,67,5,5
580,8 piece & 4 biscuit box (serves 3-5),3534,218,216,5,5
581,"Bacon, Egg & Cheese",550,35,37,5,17
582,Bo-Berry Biscuit,375,55,15,5,4
583,Bo-Tato Rounds,230,24,14,5,3
584,Bo-Tato Rounds,350,35,22,5,3
585,Bo-Tato Rounds,580,59,36,5,3
586,Bojangles Cajun Pintos,110,20,0,5,3
587,Bojangles Cajun Pintos,380,70,1,5,3
588,Bojangles’ Dirty Rice,165,24,6,5,3
589,Bojangles’ Dirty Rice,570,83,20,5,3
590,Breast,440,12,26,5,8
591,Cajun Filet Biscuit,515,45,28,5,3
592,Cajun Filet Club Sandwich,640,44,39,5,12
593,Cajun Filet Sandwich,495,43,27,5,12
594,Chicken Leg Kids’ meal,730,62,43,5,15
595,Chicken Supremes Salad,460,33,18,5,11
596,Cinnamon Pecan Twist,270,36,12,5,4
597,Coffee (16oz),0,0,0,5,1
598,Coffee (22oz),0,0,0,5,1
599,Cole Slaw,255,18,20,5,3
600,Cole Slaw,870,61,68,5,3
601,Country Ham & Egg Biscuit,480,34,29,5,17
602,Country Ham Biscuit,355,33,18,5,17
603,Egg & Cheese Biscuit,515,35,34,5,17
604,Garden Salad,190,9,9,5,11
605,Gravy Biscuit,390,43,20,5,17
606,Green Beans,35,7,0,5,3
607,Green Beans,120,24,0,5,3
608,Grilled Chicken Club,520,34,27,5,12
609,Grilled Chicken Salad,305,11,11,5,11
610,Grilled Chicken Sandwich,375,33,15,5,12
611,Leg,230,9,15,5,8
612,Mac ‘N Cheese Kids’ Meal,735,86,35,5,15
613,Macaroni ‘N Cheese,240,33,7,5,3
614,Macaroni ‘N Cheese,911,114,24,5,3
615,Mashed Potatoes ‘N Gravy,150,21,6,5,3
616,Mashed Potatoes ‘N Gravy,555,77,23,5,3
617,Picnic Grits,230,47,2,5,3
618,Plain Biscuit,280,33,14,5,17
619,Roasted Chicken Bites,280,9,11,5,8
620,Sausage & Egg Biscuit,545,34,38,5,17
621,Sausage Biscuit,420,33,27,5,17
622,Seasoned Fries,215,20,14,5,3
623,Seasoned Fries,300,27,20,5,3
624,Seasoned Fries,530,49,35,5,3
625,Steak Biscuit,555,44,35,5,3
626,Supreme,90,8,3,5,8
627,"Sweet Iced Tea (16oz, with ice)",70,18,0,5,1
628,"Sweet Iced Tea (22oz, with ice)",100,25,0,5,1
629,"Sweet Iced Tea (32oz, with ice)",150,37,0,5,1
630,Sweet Potato Pie,410,48,23,5,4
631,Thigh,370,12,26,5,8
632,"Unsweetened Iced Tea (16oz, with ice)",0,0,0,5,1
633,"Unsweetened Iced Tea (22oz, with ice)",0,0,0,5,1
634,"Unsweetened Iced Tea (32oz, with ice)",0,0,0,5,1
635,Wing,200,10,13,5,8
636,1/2 lb Popcorn Shrimp,587,59,29,6,9
637,3/4 lb Popcorn Shrimp,880,88,44,6,10
638,Asian Zing,90,22,0,6,20
639,Bacon Cheddar Burger,860,44,57,6,7
640,Ballpark Sampler,1347,103,77,6,10
641,Big Jack Daddy Burger,900,53,56,6,7
642,Black & Bleu Burger,770,44,51,6,7
643,Blazin ®,60,2,5,6,20
644,Boneless (each),88,3,6,6,21
645,Boneless Wings &Traditional Wings,1480,68,98,6,5
646,Boneless Wings (4),288,0,20,6,15
647,Breaded Tenders (each),170,15,11,6,8
648,Buffalo Chicken Flatbread,908,56,49,6,12
649,Buffalo Chips Basket,514,93,9,6,3
650,Buffalo Chips Basket with cheese,734,95,27,6,3
651,Buffalo Chips Regular,257,47,5,6,3
652,Buffalo Chips Regular,257,47,5,6,3
653,Buffalo Chips Regular with cheese,367,48,14,6,3
654,Buffalo Ranch Chicken Sandwich,800,60,49,6,12
655,Buffalo Ranch Chicken Wrap,1020,97,59,6,16
656,Caribbean Jerk,80,12,3,6,20
657,Cheeseburger,780,44,51,6,7
658,Cheeseburger Slammers,1559,98,92,6,10
659,Chicken Caesar Salad,490,10,27,6,11
660,Chicken Caesar Wrap,560,68,15,6,16
661,Chicken Quesadilla,800,70,35,6,10
662,Chicken Tender Salad,990,74,68,6,11
663,Chicken Tender Wrap,1040,125,46,6,16
664,Chicken Tenders & Popcorn Shrimp,1120,110,62,6,5
665,Chicken Tenders (3),510,44,32,6,15
666,Chili Con Queso Dip,920,100,48,6,10
667,Chili Queso Burger,880,49,57,6,7
668,Chips & Salsa,500,46,30,6,10
669,Chocolate Fudge Cake,820,127,33,6,4
670,Coleslaw,170,6,15,6,3
671,Crispy Fish Sandwich,550,22,22,6,12
672,Crispy Southwest Dippers,630,78,25,6,10
673,Deep-dish Apple Pie,590,105,18,6,4
674,Desert Heat® Based on 1/2 tsp,8,1,0,6,20
675,French fries,280,42,10,6,3
676,French Fries,280,42,10,6,6
677,French Fries Basket,560,84,20,6,3
678,French Fries Regular,280,42,10,6,3
679,French Fries Regular,280,42,10,6,6
680,French Fries Regular,280,42,10,6,15
681,Garden Salad,420,28,30,6,11
682,Gardenburger,250,63,5,6,7
683,Grilled Blackened Chicken Salad,660,23,39,6,11
684,Grilled Chicken Buffalitos,380,44,9,6,8
685,Grilled Chicken Salad,640,20,38,6,11
686,Grilled Chicken Sandwich,470,50,7,6,12
687,Honey BBQ,70,18,0,6,20
688,Honey BBQ Bacon Burger,890,51,57,6,7
689,Honey BBQ Bacon Chicken Sandwich,530,42,18,6,12
690,Honey BBQ Chicken Flatbread,813,71,32,6,12
691,Honey BBQ Chicken Salad,773,87,38,6,11
692,Honey Mustard,80,6,6,6,20
693,Hot,50,2,4,6,20
694,Hot BBQ,40,6,2,6,20
695,Jerk Chicken Sandwich,530,56,10,6,12
696,Kids Cheeseburger Slammer,400,20,26,6,15
697,Kids’ Ice Cream,210,33,8,6,15
698,Macaroni & Cheese,380,49,13,6,15
699,Mango Habanera,80,20,0,6,20
700,Medium,40,2,4,6,20
701,Mild,50,2,5,6,20
702,Mini Corn Dogs,713,49,24,6,10
703,Mini Corn Dogs (5),357,25,12,6,15
704,Mozzarella Sticks,560,52,22,6,10
705,Naked Tenders (3),130,17,6,6,15
706,Naked Tenders (6 each),260,34,12,6,10
707,Naked Tenders (each ),43,6,2,6,8
708,Naked Tenders Wrap,600,68,14,6,16
709,New York Cheesecake,460,47,28,6,4
710,Onion Rings Basket,1100,130,55,6,3
711,Onion Rings Regular,460,52,26,6,3
712,Onion Rings Regular,460,52,26,6,3
713,Parmesan Garlic,120,2,12,6,20
714,Parmesan Garlic Flatbread,863,55,44,6,12
715,Pepper Infusion ®,90,2,9,6,20
716,Popcorn Shrimp & Fish,820,70,36,6,5
717,Potato Wedges Basket,560,79,28,6,3
718,Potato Wedges Basket with cheese,780,81,46,6,3
719,Potato Wedges Regular,280,40,14,6,3
720,Potato Wedges Regular,280,40,14,6,3
721,Potato Wedges Regular with cheese,390,41,23,6,3
722,Pulled Pork Sandwich,570,61,25,6,12
723,Pulled Pork Slammers,1167,105,51,6,10
724,Queso Chili Fries,862,92,40,6,10
725,Ribs & Boneless Wings,1960,88,126,6,5
726,Ribs & Chicken Tenders,1860,112,118,6,5
727,Ribs & More Ribs,2380,88,158,6,5
728,Ribs & Popcorn Shrimp,1480,84,92,6,5
729,Ribs & Traditional Wings,1860,74,124,6,5
730,Roasted Garlic Mushrooms,360,44,18,6,10
731,Side Salad,210,14,15,6,3
732,Side Salad,210,14,15,6,11
733,Southwest Chicken Queso Wrap,490,73,7,6,16
734,Spicy garlic,50,4,4,6,20
735,Sweet BBQ,40,8,0,6,20
736,Teriyaki,70,14,0,6,20
737,The Sampler,1520,128,76,6,10
738,Tortilla chips and salsa,250,23,15,6,3
739,Tortilla chips and salsa,250,23,15,6,3
740,Traditional Wings (4),384,1,28,6,15
741,Ultimate Nachos,960,108,52,6,10
742,Ultimate Nachos With Chicken,1120,108,52,6,10
743,Wild®,50,4,4,6,20
744,Wings (each),72,0,5,6,21
745,American Original Chicken Sandwich,730,49,47,7,12
746,Bacon Cheeseburger,330,28,16,7,7
747,"Bacon, Egg & Cheese Biscuit",420,34,25,7,17
748,Biscuit – w/ Chicken Fritter (Chicken Biscuit),400,39,20,7,17
749,Biscuits (2) & Sausage Gravy Platter,680,76,35,7,17
750,Biscuit‐ w/ Breakfast Steak (Country Fried Steak),650,50,38,7,17
751,Biscuit‐ w/ Country Ham (1 sl) & Egg and Cheese,470,33,26,7,17
752,BK Big Fish® Sandwich,590,57,31,7,12
753,BK Big Fish® Sandwich w/o Tartar Sauce,410,53,12,7,12
754,BK Toppers™ Deluxe Cheeseburger,420,30,26,7,7
755,BK Toppers™ Mushroom and Swiss,410,27,27,7,7
756,BK Toppers™ Western BBQ Cheeseburger,400,39,23,7,7
757,BK Veggie® Burger,410,44,16,7,7
758,BK Veggie® Burger  w/ Cheese,450,44,20,7,7
759,BK Veggie® Burger  w/o Mayo,320,43,7,7,7
760,BK® Chicken Fries (12 pc),500,32,29,7,3
761,BK® Chicken Fries (6 pc),250,16,15,7,3
762,BK® Chicken Fries (9 pc),380,24,22,7,3
763,BK® Double Stacker,500,28,31,7,7
764,BK® Fresh Apple Fries,25,6,0,7,3
765,BK® Kids Breakfast Muffin Sandwich,240,23,11,7,15
766,BK® Quad Stacker,800,30,55,7,7
767,BK® Single Stacker,380,28,22,7,7
768,BK® Triple Stacker,650,29,43,7,7
769,BK®Chef’s Choice Burger,770,41,50,7,7
770,BK®Egg and Cheese Muffin,290,24,14,7,17
771,BK™ Breakfast Bowl,540,17,42,7,17
772,"BK™ Breakfast Burrito ‐ Bacon, Egg, Cheese, & Salsa",300,24,16,7,17
773,"BK™ Breakfast Burrito ‐ Potato, Egg, Cheese, & Salsa",320,29,17,7,17
774,"BK™ Breakfast Burrito ‐ Sausage, Egg, Cheese & Salsa",440,25,29,7,17
775,BK™ Breakfast Ciabatta Club Sandwich,480,41,23,7,17
776,BK™ Breakfast Platter,810,57,54,7,17
777,BK™ Ultimate Breakfast Platter,1310,134,72,7,17
778,Brownie Sundae,530,89,17,7,4
779,Caramel Sundae,280,52,6,7,4
780,Cheeseburger,300,28,14,7,7
781,Cheesy Bacon BK Wrapper®,380,28,24,7,17
782,Chicken Tenders® (20 pc),950,50,55,7,8
783,Chicken Tenders® (4 pc),190,10,11,7,8
784,Chicken Tenders® (6 pc),290,15,17,7,8
785,Chicken Tenders® (8 pc),380,20,22,7,8
786,Chicken Tenders® Sandwich,440,35,28,7,8
787,Chocolate Chip Cookies (2),330,47,15,7,4
788,Chocolate Fudge Sundae,280,50,7,7,4
789,Chocolate Milk Shake,420,81,8,7,2
790,Chocolate Milk Shake,690,121,18,7,2
791,Chocolate Milk Shake,900,163,21,7,2
792,Cini‐minis (4 minis),400,52,18,7,17
793,Country Pork Sandwich,810,78,42,7,12
794,"Croissan’wich® Bacon, Egg & Cheese",360,26,19,7,17
795,Croissan’wich® Egg & Cheese,320,26,16,7,17
796,"Croissan’wich® Ham, Egg & Cheese",350,27,17,7,17
797,Croissan’wich® Sausage & Cheese,380,26,24,7,17
798,"Croissan’wich® Sausage, Egg & Cheese",490,27,31,7,17
799,Double Bacon Cheeseburger,490,29,29,7,7
800,Double Cheeseburger,450,29,26,7,7
801,"Double Croissan’wich™ w/ Bacon, Egg, & Cheese",440,27,25,7,17
802,"Double Croissan’wich™ w/ Ham, Bacon, Egg, & Cheese",440,28,24,7,17
803,"Double Croissan’wich™ w/ Ham, Sausage, Egg, & Cheese",570,28,35,7,17
804,"Double Croissan’wich™ w/ Sausage, Bacon, Egg, & Cheese",570,28,37,7,17
805,"Double Croissan’wich™ w/ Sausage, Egg, & Cheese",700,29,49,7,17
806,Double Hamburger,360,28,18,7,7
807,Double Whopper® Sandwich,900,51,57,7,12
808,Double Whopper® Sandwich w/o Mayo,740,51,39,7,12
809,Double Whopper® Sandwich with Cheese,990,53,65,7,12
810,Double Whopper® Sandwich with Cheese w/o Mayo,830,53,47,7,12
811,Dutch Apple Pie,320,46,14,7,4
812,Enormous Omelet Sandwich,760,44,44,7,17
813,Fanta Cherry frozen concentrated beverage,110,31,0,7,1
814,Fanta Cherry frozen concentrated beverage,140,40,0,7,1
815,French Fries – large (Salted),540,69,27,7,6
816,French Fries – medium (Salted),440,56,22,7,6
817,French Fries – small (Salted),340,44,17,7,6
818,French Fries – value (Salted),220,28,11,7,6
819,French Toast Sticks (3 piece),230,29,11,7,17
820,French Toast Sticks (5 piece),380,49,18,7,17
821,French Toast Sticks Platter w/ Bacon & Breakfast Syrup,550,79,22,7,17
822,French Toast Sticks Platter w/ Sausage & Breakfast Syrup,670,80,33,7,17
823,Garden Salad (no chicken),130,6,8,7,11
824,Garlic Parmesan Croutons,60,9,2,7,11
825,"Ham, Egg, & Cheese Biscuit",420,33,22,7,17
826,Hamburger,260,28,10,7,7
827,Hash Browns – large,670,65,44,7,17
828,Hash Browns – medium,500,48,33,7,17
829,Hash Browns – small,250,24,16,7,17
830,Hershey®’s Sundae Pie,300,31,18,7,4
831,Italian Original Chicken Sandiwch,520,50,22,7,12
832,Ken’s® Creamy Caesar Dressing (2 oz),210,4,21,7,11
833,Ken’s® Fat Free Ranch Dressing (2 oz),60,15,0,7,11
834,Ken’s® Honey Mustard Dressing (2 oz),270,15,23,7,11
835,Ken’s® Light Italian Dressing (2 oz),120,5,11,7,11
836,Ken’s® Ranch Dressing (2 oz),190,2,20,7,11
837,Low Fat Caramel Sauce,45,10,0,7,3
838,Mini Blueberry Biscuits with icing (4pc),390,57,15,7,17
839,Mini M & M® Sundae,450,76,13,7,4
840,Motts’® Harvest Plus Applesauce,50,13,0,7,3
841,Mozzarella Sticks (4 pc),280,24,15,7,3
842,Mustard Whopper® Sandwich,530,52,23,7,12
843,Oatmeal Raisin Cookies (2),310,46,13,7,4
844,Onion Rings – large,490,57,26,7,3
845,Onion Rings – medium,400,47,21,7,3
846,Onion Rings – small,310,36,17,7,3
847,Onion Rings – value,150,17,8,7,3
848,Oreo® Sundae,440,77,12,7,4
849,Original Chicken Club Sandwich,690,48,43,7,12
850,Original Chicken Sandwich,630,46,39,7,12
851,Original Chicken Sandwich w/o Mayo,420,46,16,7,12
852,Pancake Platter w/ Sausage & 1 oz Breakfast Syrup,670,78,34,7,17
853,Pancakes (3) and 1 oz breakfast syrup,500,77,19,7,17
854,Peach Granola Sundae,280,54,5,7,4
855,Quaker® Oatmeal Maple and Brown Sugar Flavor,270,55,4,7,17
856,Quaker® Oatmeal Original,140,23,3,7,17
857,Rodeo Cheeseburger,350,37,17,7,7
858,Sausage Biscuit,420,32,27,7,17
859,"Sausage, Egg, & Cheese Biscuit",570,34,37,7,17
860,"Scrambled Egg Platter w/ Bacon (Scrambled Eggs, Biscuit, Hashbrowns, Bacon Slices)",700,56,42,7,17
861,"Scrambled Egg Platter w/ Sausage (Scrambled Eggs, Biscuit, Hashbrowns, Sausage Patty)",810,57,53,7,17
862,Side of Eggs,160,3,12,7,17
863,Side of Southwest Potatoes,90,12,3,7,17
864,Side Salad,40,2,2,7,11
865,Soft Serve Cone,160,27,4,7,4
866,Soft Serve Cup,140,23,4,7,4
867,Spicy Chick’n Crisp® Sandwich,460,34,30,7,12
868,Spicy Chick’n Crisp® Sandwich w/o Mayo,300,35,12,7,12
869,Spicy Chicken BK Wrapper™,360,32,19,7,16
870,Strawberry Milk Shake,360,66,7,7,2
871,Strawberry Milk Shake,610,102,17,7,2
872,Strawberry Milk Shake,780,134,20,7,2
873,Strawberry Sundae,190,35,4,7,4
874,Strawberry Swirl Cheesecake,300,35,16,7,4
875,Tacos (2),330,18,23,7,8
876,Tendercrisp® Chicken Garden Salad,470,26,26,7,11
877,Tendercrisp® Chicken Sandwich,750,58,45,7,12
878,Tendercrisp® Chicken Sandwich w/o Mayo,540,57,21,7,12
879,Tendergrill® Chicken Sandwich,470,40,18,7,12
880,Tendergrill® Chicken Sandwich w/o Mayo,360,40,7,7,12
881,Tendergrill™ Chicken Garden Salad,290,8,12,7,11
882,Texas Double Whopper® Sandwich,1040,50,69,7,12
883,Texas Triple Whopper® Sandwich,1270,50,86,7,12
884,Texas Whopper® Sandwich,800,50,51,7,12
885,Triple Whopper® Sandwich,1140,51,75,7,12
886,Triple Whopper® Sandwich w/o Mayo,980,51,57,7,12
887,Triple Whopper® Sandwich With Cheese,1230,53,82,7,12
888,Triple Whopper® Sandwich With Cheese w/o Mayo,1070,53,64,7,12
889,Vanilla Icing,90,22,0,7,17
890,Vanilla Milk Shake,400,75,7,7,2
891,Vanilla Milk Shake,660,114,17,7,2
892,Vanilla Milk Shake,850,152,20,7,2
893,White Chocolate Macadamia Nut Cookies (2),340,44,18,7,4
894,Whopper JR.® Sandwich,340,28,19,7,12
895,Whopper JR.® Sandwich w/o Mayo,260,28,10,7,12
896,Whopper JR.® Sandwich with Cheese,380,29,23,7,12
897,Whopper JR.® Sandwich with Cheese w/o Mayo,300,660,14,7,12
898,Whopper® Sandwich,670,51,40,7,12
899,Whopper® Sandwich w/o Mayo,510,51,23,7,12
900,Whopper® Sandwich with Cheese,760,53,47,7,12
901,Whopper® Sandwich with Cheese w/o Mayo,600,53,30,7,12
902,1/2 LB Clams,770,64,47,8,5
903,Baked Potato‐plain,240,54,0,8,3
904,Batter‐Dipped Fish,182,8,12,8,5
905,Bite Size Shrimp,460,51,21,8,5
906,Bite Size Shrimp Salad,267,33,10,8,11
907,Breadstick,150,21,6,8,3
908,Broccoli,40,5,1,8,3
909,Catfish,105,6,6,8,5
910,Cheese Sticks,220,16,12,8,3
911,Cheesecake,410,35,27,8,4
912,Cheesecake with Strawberries,430,45,26,8,4
913,Chicken Ranch Sandwich,680,69,33,8,12
914,Chicken Tender,170,11,10,8,5
915,Chocolate Cake,300,49,11,8,4
916,Classic Fish Sandwich,744,63,41,8,12
917,Cocktail Sauce,25,6,0,8,3
918,Coconut Shrimp,321,27,19,8,5
919,Cole Slaw,170,13,12,8,3
920,Corn on the Cob,190,37,2,8,3
921,Country Style Fish,195,14,10,8,5
922,Crab Cake,174,12,11,8,5
923,Cracklins,160,11,12,8,3
924,French Fries,310,38,15,8,3
925,Fried Chicken Salad,207,18,10,8,11
926,Fried Flounder,213,12,13,8,5
927,Fried Okra,230,23,14,8,3
928,Ginger Teriyaki Sauce,60,13,0,8,3
929,Great Little Fish Sandwich,642,56,38,8,12
930,Green Beans,60,10,2,8,3
931,Hush Puppies (2),200,18,13,8,3
932,Jalapeno Poppers,155,20,7,8,3
933,Macaroni & Cheese,160,17,7,8,3
934,Oysters,320,31,18,8,5
935,Pecan Pie,470,56,26,8,4
936,Pineapple Cream Cheese Pie,320,43,14,8,4
937,Premium Shrimp,154,0,6,8,5
938,Roasted Red Potatoes,170,25,7,8,3
939,Scampi Butter Sauce,120,5,10,8,3
940,Scampi Shrimp,28,0,0,8,5
941,Seasoned Rice,160,35,1,8,3
942,Seasoned Tilapia,130,1,3,8,5
943,Shrimp Skewers,50,0,0,8,5
944,Side Salad,14,2,0,8,3
945,Stuffed Crab Shell,100,9,5,8,5
946,Sweet Chili Sauce,100,25,0,8,3
947,Tartar Sauce,100,1,10,8,3
948,The Captain,1008,81,50,8,12
949,Wild Alaskan Salmon,140,1,1,8,5
950,Wild Alaskan Salmon Salad,177,8,1,8,11
951,Wild Alaskan Salmon Sandwich,520,48,18,8,12
952,Bacon & Egg Burrito,560,,32,9,22
953,"Bacon, Egg & Cheese Biscuit",460,,26,9,23
954,Bean & Cheese Burrito,440,,19,9,24
955,Bean & Cheese Burrito – Chicken,440,,18,9,24
956,Bean & Cheese Burrito – Ground Beef,500,,23,9,24
957,Bean & Cheese Burrito – Steak,460,,19,9,24
958,Big Country® Breakfast Burrito,750,,44,9,22
959,Big Hamburger,490,,18,9,7
960,Biscuit ‘N’ Gravy™,440,,22,9,17
961,Breakfast Burger™,810,,42,9,17
962,Buttermilk Ranch HB Chicken™ Tender Wrapper,360,,23,9,8
963,Carl’s Catch Fish Sandwich®,700,,37,9,12
964,Carne Asada Burrito,610,,25,9,24
965,Charbroiled BBQ Chicken™ Sandwich,390,,7,9,12
966,Charbroiled Chicken Club™ Sandwich,580,,29,9,12
967,Charbroiled Santa Fe Chicken™ Sandwich,640,,36,9,12
968,Chicken Stars™ (4 pieces),170,,10,9,8
969,Chicken Stars™ (6 pieces),260,,16,9,8
970,Chicken Stars™ (9 pieces),390,,23,9,8
971,Chili Cheese Fries,820,,46,9,6
972,Chips,300,,17,9,3
973,Chips & Cheese,620,,36,9,3
974,Chocolate Cake,300,,12,9,4
975,Chocolate Chip Cookie,370,,19,9,4
976,Chocolate Malt,760,,35,9,2
977,Chocolate Shake,690,,34,9,2
978,Cranberry Apple Walnut Grilled Chicken Salad w/o Dressing,320,,11,9,11
979,Crisp Burritos (3 pieces),540,,25,9,24
980,Crisp Burritos (5 pieces),910,,42,9,24
981,CrissCut® Fries,450,,29,9,6
982,Decaffinated Coffee,10,,0,9,25
983,Double Western Bacon Cheeseburger®,1000,,54,9,7
984,Famous Star® with Cheese,680,,39,9,7
985,Fish & Chips,710,,38,9,5
986,Fish Taco,320,,15,9,26
987,French Toast Dips® – No Syrup (5 pieces),460,,21,9,17
988,Fresh Brewed Iced Tea,5,,0,9,1
989,Fresh Brewed Iced Tea,5,,0,9,1
990,Fresh Brewed Iced Tea,10,,0,9,1
991,Fresh Brewed Iced Tea,10,,0,9,1
992,Fried Zucchini,330,,18,9,3
993,Green Burrito® Taco Salad w/o Dressing,880,,53,9,11
994,Grilled Chicken Burrito,860,,44,9,24
995,Guacamole,60,,5,9,3
996,Guacamole Turkey Burger,490,,21,9,7
997,"Ham, Egg & Cheese Biscuit",450,,23,9,23
998,Hand-Breaded Chicken Fillet Sandwich,650,,33,9,12
999,"Hand-Breaded Chicken Tenders™ (10pc box; 2, 5pc servings)",560,,31,9,8
1000,"Hand-Breaded Chicken Tenders™ (15pc box; 3, 5pc servings)",560,,31,9,8
1001,"Hand-Breaded Chicken Tenders™ (20pc box; 4, 5pc servings)",560,,31,9,8
1002,Hand-Breaded Chicken Tenders™ (3 pieces),340,,19,9,8
1003,Hand-Breaded Chicken Tenders™ (5 pieces),560,,31,9,8
1004,Hard Taco – Chicken,190,,8,9,26
1005,Hard Taco – Ground Beef,240,,14,9,26
1006,Hard Taco – Steak,200,,10,9,26
1007,Hash Brown Nuggets,350,,23,9,17
1008,Honey Mustard HB Chicken™ Tender Wrapper,320,,18,9,8
1009,Kid’s Cheeseburger,550,,23,9,15
1010,Kid’s Hamburger,490,,18,9,15
1011,Kid’s Hand-Breaded Chicken Tenders™ (2 pieces),220,,12,9,15
1012,Loaded Breakfast Burrito,780,,48,9,22
1013,Made From Scratch Biscuit™,290,,13,9,17
1014,Monster Biscuit®,740,,50,9,23
1015,Nacho Taco,210,,11,9,26
1016,Natural-Cut Fries (Kids),240,,12,9,15
1017,Natural-Cut Fries (Large),470,,23,9,6
1018,Natural-Cut Fries (Medium),430,,21,9,6
1019,Natural-Cut Fries (Small),310,,15,9,6
1020,Onion Rings,530,,28,9,3
1021,OREO® Cookie Malt,790,,39,9,2
1022,OREO® Cookie Shake,720,,38,9,2
1023,Original Grilled Chicken Salad w/o Dressing,270,,9,9,11
1024,Pinto Beans & Cheese – Family Size,750,,34,9,3
1025,Pinto Beans & Cheese – Small,360,,18,9,3
1026,Quesadilla – Cheese,380,,18,9,27
1027,Quesadilla – Chicken,470,,20,9,27
1028,Quesadilla – Steak,500,,22,9,27
1029,Regular Coffee,10,,0,9,25
1030,Rice – Family Size,540,,15,9,3
1031,Rice – Small,210,,6,9,3
1032,"Sausage, Egg & Cheese Biscuit",570,,37,9,23
1033,Side Salad w/o Dressing,120,,5,9,11
1034,Soft Taco – Chicken,200,,8,9,26
1035,Soft Taco – Ground Beef,250,,13,9,26
1036,Soft Taco – Steak,210,,9,9,26
1037,Sour Cream,50,,3,9,3
1038,Sourdough Breakfast Sandwich,450,,21,9,23
1039,Southwest Chicken Soft Taco,300,,19,9,26
1040,Spicy Chicken Sandwich,460,,26,9,12
1041,Steak & Egg Burrito,650,,36,9,22
1042,Strawberry Biscuit,380,,13,9,23
1043,Strawberry Malt,760,,35,9,2
1044,Strawberry Shake,690,,34,9,2
1045,Strawberry Swirl Cheesecake,290,,16,9,4
1046,Sunrise Croissant®,590,,44,9,17
1047,Super Nachos – Chicken,900,,47,9,27
1048,Super Nachos – Ground Beef,1040,,60,9,27
1049,Super Nachos – Steak,930,,50,9,27
1050,Super Star® with Cheese,940,,59,9,7
1051,Sweet & Bold BBQ HB Chicken Tender™ Wrapper,290,,13,9,8
1052,Taco Salad – Chicken,780,,44,9,27
1053,Taco Salad – Ground Beef,920,,57,9,27
1054,Taco Salad – Steak,810,,46,9,27
1055,Teriyaki Burger™,630,,29,9,7
1056,Teriyaki Turkey Burger,470,,14,9,7
1057,The Big Carl®,930,,58,9,7
1058,The Green Burrito® – Chicken,800,,27,9,24
1059,The Green Burrito® – Steak,830,,30,9,24
1060,The Guacamole Bacon Six Dollar Burger®,1060,,72,9,7
1061,The Low Carb Six Dollar Burger®,570,,43,9,7
